0,300,0.4,0.483862016525,0.25,0.242591056625,-0.0294229620435893,1.08385918557591,0,0.15,0.2412709599,-0.16306978345625,1.08230226654857,0,1.005639685825
2.128207084,300,0.4,1.527417355125,0.25,1.023283644725,-1.1154422703201,1.24191811925314,2.12820708399886,0.15,0.5041337104,-0.821257896650347,1.19279832837064,2.17420394899818,1.28952122819167
3.731665114,300,0.4,1.857284312925,0.25,1.246059894125,-0.891773401611422,1.42551295848757,1.60345803000018,0.15,0.6112244188,-3.35938216993639,1.32318198754628,3.10191457600013,1.33405396629375
5.132910711,300,0.4,1.4676521806,0.25,1.0413915034,-0.697791660171006,1.6389553895843,1.40124559700052,0.15,0.4262606772,-6.35273365689277,1.47103838048651,2.75429344599979,1.491543219875
6.531787689,300,0.4,1.11381903085,0.25,0.86484704385,-0.826615783730844,1.89311496441386,1.39887697800077,0.15,0.248971987,-10.8118416369306,1.63772245935455,2.48659346700151,1.34603661005625
7.627652037,300,0.4,0.94539091585,0.25,0.82234291025,-0.620925244501536,2.19349422988851,1.09586434799712,0.15,0.1230480056,-20.7266939887203,1.82421617935193,2.25416826899891,1.0692142258
8.631449618,300,0.4,0.7499947759,0.25,0.6260635209,-0.596836149983821,2.55042747621697,1.00379758100098,0.15,0.123931255,-37.3833916222363,2.03285483327028,2.05708837099883,0.86930152000625
9.429417056,300,0.4,0.668001357425,0.25,0.560748372225,-0.499174111312427,2.9777935631668,0.797967438000342,0.15,0.1072529852,-50.316516276548,2.26855156306639,1.85377405200052,0.73440991494375
10.143424789,300,0.4,0.5742526106,0.25,0.44811069265,-0.428534221033608,3.49153061990657,0.714007733000471,0.15,0.12614191795,-53.9225220630285,2.53815130123585,1.55240379799943,0.61024343335
10.642492811,300,0.4,0.448724989475,0.25,0.336827599525,-0.321565625662677,4.12076461280473,0.499068021999847,0.15,0.11189738995,-57.7165098544012,2.84694016022498,1.41464084499967,0.517468550525
11.049458752,300,0.4,0.3788952446,0.25,0.22459381505,-0.234827522645093,4.90209025469569,0.406965941001545,0.15,0.15430142955,-60.1456855457364,3.20227335341617,1.31080937200022,0.44165585945625
11.443432486,300,0.4,0.36475059315,0.25,0.1979518364,-0.226791846838525,5.82166783828144,0.393973733996972,0.15,0.16679875675,-58.3968278652925,3.61720247955238,1.13227840300169,0.3858792491125
11.765292034,300,0.4,0.351146169225,0.25,0.17949723175,-0.187279483316667,6.92963645659939,0.321859548002976,0.15,0.171648937475,-57.1865374889362,4.10406681725702,1.00175789900095,0.34315005226875
11.997664675,300,0.4,0.2778082021,0.25,0.102978352825,-0.113986715050745,8.34832755918422,0.232372640999529,0.15,0.174829849275,-54.0891829286077,4.68562238120966,0.855809217999195,0.316262659575
12.237469679,300,0.4,0.271345673825,0.25,0.0832567636,-0.0943260993865494,9.95732909964538,0.239805003999209,0.15,0.188088910225,-53.2446205822684,5.3777237517873,0.77628438100146,0.28272800749375
12.474771762,300,0.4,0.230611984825,0.25,0.083590795,-0.087200922463226,11.6985905308478,0.237302082998212,0.15,0.147021189825,-51.8735799052242,6.21187069001022,0.693371596997167,0.25521404330625
12.682658517,300,0.4,0.241090312475,0.25,0.06995418155,-0.0572080890581281,13.5603608581455,0.2078867550008,0.15,0.171136130925,-49.4701395618569,7.241302520155,0.59737516200039,0.2380424369125
12.898774239,300,0.4,0.209121776525,0.25,0.05616745775,-0.0389352574601986,15.4085404025567,0.216115721999813,0.15,0.152954318775,-46.1503162890692,8.55960081767209,0.491920119999122,0.22209722459375
13.110617713,300,0.4,0.20756482455,0.25,0.05657371395,-0.0195422856306284,17.0826313797258,0.211843474000489,0.15,0.1509911106,-42.7183787936324,10.3253166799623,0.390784508999786,0.2264410058625
13.353705148,300,0.4,0.2479871099,0.25,0.05466019235,-0.011908225423957,18.6710329610428,0.243087434999325,0.15,0.19332691755,-42.4811262306756,12.5677792158857,0.386026328000298,0.226077440075
13.559155372,300,0.4,0.239636049325,0.25,0.0569296009,0.00257868788358211,20.0050610360433,0.205450224002561,0.15,0.182706448425,-39.9707898102968,15.7353373847937,0.280589365000196,0.2436098153625
13.752304379,300,0.4,0.279251277675,0.25,0.05607629135,0.0225453605690338,20.7787585645868,0.193149006998283,0.15,0.223174986325,-39.5960761361557,19.9821062545889,0.274875254002836,0.24813611693125
13.98945674,300,0.4,0.225670030825,0.25,0.054433018525,0.0262932462707146,21.612194887985,0.23715236100179,0.15,0.1712370123,-40.4144063727381,25.3898107059442,0.268501036000089,0.24215443865625
14.212937702,300,0.4,0.2240603968,0.25,0.05458982955,0.0464597706627286,21.7688196372281,0.223480961998575,0.15,0.16947056725,-9.13084766924396,28,0.224938067996845,0.25091692396875
14.405147273,300,0.4,0.274685990575,0.25,0.05620406685,0.0599988267341481,21.5408267594668,0.192209570999694,0.15,0.218481923725,12.1494809552385,28,0.276378236001619,0.24878421895
